DataHora,Satelite,Pais,Estado,Municipio,Bioma,DiaSemChuva,Precipitacao,RiscoFogo,FRP,Latitude,Longitude
2026/01/01 11:51:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,6.6,-23.37353,35.44589
2026/01/01 11:51:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,4.5,-23.37355,35.44899
2026/01/01 11:53:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,4.3,-20.47584,32.79666
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,2.3,-22.45944,35.43014
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,8.4,-22.22914,35.14776
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,37.8,-18.81439,35.37167
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,63.0,-22.30091,35.30657
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,10.1,-21.78217,35.20941
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,10.1,-21.78681,35.21048
2026/01/01 11:53:00,NPP-375D,Mozambique,Manica,Barue,,,,,1.7,-17.93235,33.33772
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.2,-22.9572,35.35136
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,2.8,-19.57372,35.14663
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,4.0,-22.15091,35.22544
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,37.8,-18.81562,35.36575
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,19.5,-22.2188,35.2127
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.7,-22.1371,35.22221
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,8.5,-22.67992,35.43922
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,4.7,-22.9884,35.3163
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,13.7,-22.77302,35.46915
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,3.2,-22.77051,35.38742
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,74.6,-18.81513,35.36943
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,8.5,-22.67885,35.44444
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,14.4,-22.68454,35.4403
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,14.4,-22.68347,35.44553
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,2.8,-19.57854,35.14772
2026/01/01 11:53:00,NPP-375D,Mozambique,Manica,Gondola,,,,,2.3,-19.32038,33.61219
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,7.5,-19.34556,34.92851
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,5.3,-21.50876,35.10275
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,16.2,-18.81632,35.3635
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,12.3,-21.78416,35.20798
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,5.0,-22.88536,35.52092
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.8,-22.23141,35.15197
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,16.4,-18.97503,35.29311
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,5.6,-19.36532,35.38034
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,19.5,-22.21774,35.21778
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,22.0,-18.79513,35.34014
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,5.6,-21.40003,35.12514
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,12.3,-21.78308,35.21316
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,6.1,-18.75298,35.31836
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,9.4,-20.0526,34.38169
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,6.7,-19.688,34.24381
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.4,-18.75793,35.31945
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,10.8,-21.77753,35.20835
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,16.1,-22.19811,35.13533
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,12.9,-19.06984,35.53837
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,3.7,-22.89062,35.42453
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,4.5,-22.60778,35.23735
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,7.1,-18.80776,35.38031
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,4.1,-22.79185,35.4955
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.0,-22.10938,35.25033
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,5.2,-18.80279,35.37923
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,7.1,-19.347,34.92598
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,32.8,-22.22052,35.2148
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,24.2,-18.79017,35.33909
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,6.7,-22.10835,35.25547
2026/01/01 11:53:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,24.2,-18.78897,35.34499
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.0,-23.16115,35.28203
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,13.7,-22.7684,35.46807
2026/01/01 11:53:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,5.9,-22.77088,35.47957
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,1.0,-16.12197,33.76101
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.7,-16.19504,33.84108
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.7,-16.19561,33.84468
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.8,-16.11864,33.76158
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.7,-16.19837,33.84052
2026/01/01 23:05:00,NPP-375,Mozambique,Tete,Moatize,,,,,0.9,-16.2017,33.83996
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.1,-21.39935,35.12265
2026/01/02 11:34:00,NPP-375D,Mozambique,Sofala,Machanga,,,,,7.6,-20.90452,34.32787
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,2.6,-21.88103,35.26114
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.2,-23.29939,35.27919
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,16.1,-22.63165,35.48338
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Mabote,,,,,4.7,-21.95712,34.27762
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.0,-22.67357,35.23897
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.7,-22.84746,35.31949
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,3.7,-22.65152,35.49635
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,6.1,-21.79313,35.24892
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,2.9,-21.6831,35.17118
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,2.7,-22.64679,35.45956
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,1.9,-21.49633,35.14527
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Govuro,,,,,3.9,-21.45309,34.9354
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,29.1,-22.34674,35.26949
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,2.4,-21.92581,35.27891
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,27.6,-22.9523,35.21273
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,15.0,-21.42781,35.12816
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,1.0,-21.81019,35.25672
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,3.3,-21.80468,35.22449
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,5.1,-22.36598,35.24245
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,34.5,-21.40164,35.08773
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,17.6,-23.03253,35.39888
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,3.2,-23.08368,35.2076
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,12.0,-21.69409,35.23553
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,6.1,-21.79239,35.25323
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.2,-23.06822,35.21321
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,4.5,-22.78094,35.45797
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.5,-21.50198,35.15523
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,30.4,-22.59248,35.47559
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,3.4,-22.7845,35.45867
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,7.2,-21.4265,35.09258
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,5.2,-21.47487,35.03532
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,4.7,-23.10255,35.39514
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,3.8,-21.9009,35.27396
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,6.1,-21.46277,35.0418
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.6,-21.61092,35.15343
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,3.4,-21.47203,35.15828
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inharrime,,,,,31.6,-24.48517,35.1571
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,6.0,-21.50773,35.14307
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.9,-23.08718,35.20829
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,2.3,-21.62522,35.13418
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.2,-21.71746,35.12056
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.1,-23.04679,35.27436
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,14.2,-21.41367,35.1033
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,6.7,-21.46632,35.04248
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.0,-22.9511,35.41001
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,1.9,-23.01179,35.49711
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inharrime,,,,,31.6,-24.48793,35.16185
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.5,-21.50271,35.15094
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,2.6,-21.57504,35.08472
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,3.0,-21.39726,35.11338
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,8.3,-23.11515,35.2356
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inharrime,,,,,31.6,-24.48448,35.16118
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Massinga,,,,,2.8,-23.029,35.39818
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,7.4,-21.86662,35.28059
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,7.7,-21.4572,35.13766
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,4.9,-21.45291,35.14125
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Govuro,,,,,4.6,-21.53643,34.61183
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Vilanculos,,,,,8.5,-22.43104,35.09247
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,1.9,-21.49277,35.14458
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Funhalouro,,,,,1.9,-22.58393,34.2074
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Govuro,,,,,8.3,-21.44885,34.93895
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Govuro,,,,,3.9,-21.44956,34.93472
2026/01/02 11:34:00,NPP-375D,Mozambique,Inhambane,Inharrime,,,,,5.7,-24.38077,34.8881
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.1,-18.91712,35.43598
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.7,-18.78953,35.41026
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.1,-18.91629,35.44065
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Chibabava,,,,,3.8,-20.40935,34.1826
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,9.2,-19.10566,35.32732
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.9,-18.75939,35.31786
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,6.1,-18.67785,36.05497
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,12.8,-19.33217,34.76762
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,6.3,-18.7657,35.34782
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,8.8,-19.22999,35.30252
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,5.6,-18.80701,35.37866
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,6.1,-18.67306,36.05926
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,1.7,-20.29897,32.89392
2026/01/02 11:36:00,NPP-375D,Mozambique,Zambezia,Nicoadala,,,,,6.1,-17.83857,36.78659
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.5,-19.28434,35.00644
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.8,-18.91321,35.74482
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,7.8,-19.22026,35.31482
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Manica,,,,,11.5,-18.8042,32.8937
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,5.4,-18.1052,35.73028
2026/01/02 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,3.5,-17.66242,35.54847
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Sussundenga,,,,,2.3,-19.65642,33.32542
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,62.0,-18.7686,35.35319
2026/01/02 11:36:00,NPP-375D,Mozambique,Tete,Magoe,,,,,2.1,-15.63576,30.63206
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,3.6,-18.67437,36.05102
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,5.5,-18.75907,35.34175
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,8.4,-18.6726,36.06115
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,2.2,-18.95265,35.80098
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,5.2,-19.35184,35.24495
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,2.6,-18.91445,35.76009
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.9,-18.7858,35.40953
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,7.1,-19.49289,34.98903
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,3.0,-19.54196,35.18086
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,6.1,-18.67693,36.06002
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,7.4,-18.83667,35.34112
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.9,-18.55751,34.88557
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.0,-18.80073,35.345
2026/01/02 11:36:00,NPP-375D,Mozambique,Tete,Changara,,,,,1.6,-16.16326,32.90018
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,7.9,-19.50413,35.05492
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,6.0,-19.37191,35.38328
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,7.8,-19.21657,35.3141
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Buzi,,,,,7.4,-19.70367,34.27184
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.8,-19.12292,35.43415
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,28.5,-18.76489,35.35248
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.7,-18.80163,35.344
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,5.2,-18.90382,35.5549
2026/01/02 11:36:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,4.2,-17.42719,35.92582
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Gondola,,,,,5.0,-19.4939,33.46658
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Mossurize,,,,,3.5,-20.52249,32.84946
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,8.5,-18.89043,35.38511
2026/01/02 11:36:00,NPP-375D,Mozambique,Tete,Moatize,,,,,6.3,-16.20031,33.84134
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,11.2,-19.33305,34.76722
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.8,-18.78633,35.40841
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,4.0,-18.57868,36.13765
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.9,-18.76019,35.31323
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,25.6,-19.55214,35.01326
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.4,-18.75648,35.31252
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,8.4,-18.67349,36.05608
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Chibabava,,,,,3.8,-20.41003,34.17857
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.6,-19.37737,35.3087
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,7.9,-18.67735,36.05684
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,10.3,-19.50386,35.05411
2026/01/02 11:36:00,NPP-375D,Mozambique,Zambezia,Mopeia,,,,,3.9,-17.66156,35.55341
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.0,-18.91151,35.75451
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,1.8,-18.8132,34.87582
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.4,-19.35389,35.24792
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,3.1,-19.23657,35.15385
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,6.1,-18.67398,36.05421
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Dondo,,,,,1.7,-19.48418,35.10612
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,10.7,-19.36083,35.38115
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.9,-18.55732,34.88441
2026/01/02 11:36:00,NPP-375D,Mozambique,Manica,Manica,,,,,11.5,-18.80757,32.89436
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,9.1,-18.90299,35.55962
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,5.3,-18.88551,35.23643
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,2.4,-18.10608,35.72535
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,4.8,-18.91406,35.73998
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,4.4,-19.50859,35.2861
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.7,-18.96058,35.31964
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,9.2,-19.27401,35.23469
2026/01/02 11:36:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,2.5,-18.91983,34.95006
2026/01/02 11:38:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,6.9,-10.53088,40.53646
2026/01/02 11:38:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,37.4,-10.53682,40.53761
2026/01/02 22:48:00,NPP-375,Mozambique,Maputo,Matutuíne,,,,,1.3,-26.39347,32.65181
2026/01/03 11:14:00,NPP-375D,Mozambique,Maputo City,Maputo,,,,,3.4,-25.96263,32.55519
2026/01/03 11:17:00,NPP-375D,Mozambique,Cabo Delgado,Mocimboa da Praia,,,,,5.3,-11.09297,40.06458
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,2.1,-18.48746,35.85985
2026/01/03 11:17:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,6.4,-10.813,40.45543
2026/01/03 11:17:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,2.9,-18.50084,36.32653
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,10.9,-21.43601,35.09906
2026/01/03 11:17:00,NPP-375D,Mozambique,Cabo Delgado,Mocimboa da Praia,,,,,5.3,-11.09781,40.06147
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,10.9,-21.43258,35.09848
2026/01/03 11:17:00,NPP-375D,Mozambique,Zambezia,Chinde,,,,,2.2,-18.51845,36.43434
2026/01/03 11:17:00,NPP-375D,Mozambique,Zambezia,Maganja da Costa,,,,,3.3,-17.40629,37.68254
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,20.7,-21.68938,35.22338
2026/01/03 11:17:00,NPP-375D,Mozambique,Cabo Delgado,Mocimboa da Praia,,,,,5.3,-11.09364,40.06071
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,3.6,-21.77776,35.19338
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,8.6,-18.48357,35.86295
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,4.0,-18.55372,36.02477
2026/01/03 11:17:00,NPP-375D,Mozambique,Zambezia,Nicoadala,,,,,1.6,-17.92425,36.71088
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Muanza,,,,,4.1,-18.96218,35.38813
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,20.7,-21.6928,35.22394
2026/01/03 11:17:00,NPP-375D,Mozambique,Inhambane,Inhassoro,,,,,5.3,-21.72579,35.18898
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Cheringoma,,,,,3.7,-18.7457,35.46239
2026/01/03 11:17:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,5.3,-10.82591,40.43224
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,2.4,-18.3578,35.82352
2026/01/03 11:17:00,NPP-375D,Mozambique,Sofala,Marromeu,,,,,8.6,-18.48412,35.85929
2026/01/03 11:19:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,12.6,-10.5091,40.51954
2026/01/03 11:19:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,11.0,-10.50402,40.52298
2026/01/03 11:19:00,NPP-375D,Mozambique,Zambezia,Pebane,,,,,5.1,-16.8583,38.91932
2026/01/03 11:19:00,NPP-375D,Mozambique,Zambezia,Morrumbala,,,,,2.8,-16.99108,35.6137
2026/01/03 11:19:00,NPP-375D,Mozambique,Zambezia,Mocuba,,,,,3.3,-17.38415,36.7947
2026/01/03 11:19:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,8.7,-10.50475,40.51877
2026/01/03 11:19:00,NPP-375D,Mozambique,Zambezia,Milange,,,,,1.5,-16.34081,35.43436
2026/01/03 11:19:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,16.2,-10.50837,40.52375
2026/01/03 11:19:00,NPP-375D,Mozambique,Cabo Delgado,Palma,,,,,6.8,-10.51851,40.51685
2026/01/03 11:19:00,NPP-375D,Mozambique,Tete,Moatize,,,,,12.1,-16.12223,33.76253
2026/01/03 11:19:00,NPP-375D,Mozambique,Tete,Moatize,,,,,10.9,-16.20094,33.84149
